file,block,muts,py,diff,rat,mcc,lines,variance,min,max,range,avgmutsperblock,bcharm,colons,indent,ifthenelse,assign,brackets,parens,dots,longstrings,tests,words,numbers,strings,braces,du,arith,comment,empty,idelta,commas,linelen,fdelta,lcc
_home_joshua_ucPython_lib_python2_7_warnings_py,__exit__,670,0,-670,-6.68329177057357,2,5,3.98007475077895e-05,-1.34663341645885,-1.32668329177057,0.0199501246882794,1909.52380952381,-0.350872817955112,2,2,1,2,0,4,7,0,0,11,0,2,0,2,3,0,0,-1,1,237,-1,0
_home_joshua_ucPython_lib_python2_7_warnings_py,__init__,1749,0,-1749,-17.4463840399002,2,11,0.265181525895079,-2.68329177057357,-1.33665835411471,1.34663341645885,1909.52380952381,-0.915935162094763,3,2.18181818181818,6,9,4,8,7,1,0,26,0,3,0,6,0,0,0,-3,10,552,-2,0
_home_joshua_ucPython_lib_python2_7_warnings_py,__repr__,1076,0,-1076,-10.7331670822943,3,8,4.97509343847369e-05,-1.35660847880299,-1.33665835411471,0.0199501246882794,1909.52380952381,-0.563491271820449,3,2.125,2,3,4,14,6,0,0,10,0,9,0,4,4,0,0,0,2,291,-1,0
_home_joshua_ucPython_lib_python2_7_warnings_py,__str__,536,0,-536,-5.34663341645885,1,4,0,-1.33665835411471,-1.33665835411471,0,1909.52380952381,-0.28069825436409,6,4.25,0,0,0,6,5,0,0,8,0,3,2,2,6,0,0,7,8,243,-1,0
_home_joshua_ucPython_lib_python2_7_warnings_py,_getaction,1077,0,-1077,-10.7431421446384,5,8,4.81962176852138e-05,-1.35660847880299,-1.33665835411471,0.0199501246882794,1909.52380952381,-0.564014962593516,6,1.375,3,0,0,10,1,0,1,18,0,19,0,0,2,1,0,0,6,292,0,0
_home_joshua_ucPython_lib_python2_7_warnings_py,_getcategory,3229,0,-3229,-32.2094763092269,7,24,5.7870010482246e-05,-1.35660847880299,-1.33665835411471,0.0199501246882794,1909.52380952381,-1.69099750623441,17,1.91666666666667,4,6,8,30,2,0,0,53,3,10,0,2,13,0,0,0,10,809,0,0
_home_joshua_ucPython_lib_python2_7_warnings_py,_processoptions,807,0,-807,-8.0498753117207,3,6,0.000157544625551665,-1.36658354114713,-1.32668329177057,0.0399002493765586,1909.52380952381,-0.422618453865337,5,1.83333333333333,0,0,0,4,1,0,0,8,0,2,0,0,2,0,0,2,3,183,0,0
_home_joshua_ucPython_lib_python2_7_warnings_py,_setoption,3363,0,-3363,-33.5461346633416,8,25,4.07559654479764e-05,-1.35660847880299,-1.33665835411471,0.0199501246882794,1909.52380952381,-1.76117206982544,11,2,5,9,2,36,5,0,3,37,5,10,0,0,5,0,0,-2,11,801,0,0
_home_joshua_ucPython_lib_python2_7_warnings_py,_show_warning,1083,1052,-31,-0.309226932668329,3,8,0.0227968109651059,-0.369077306733167,0.169576059850374,0.538653366583541,1909.52380952381,-0.0162344139650873,4,1.25,2,3,0,8,2,2,0,22,0,1,0,0,1,1,0,0,9,368,0,0
_home_joshua_ucPython_lib_python2_7_warnings_py,catch_warnings,4975,0,-4975,-49.6259351620948,2,59,0.0963527361554383,-2.68329177057357,-1.32668329177057,1.35660847880299,1909.52380952381,-2.60536159600997,13,1.25423728813559,10,16,10,32,32,2,0,57,0,17,0,10,13,0,0,-7,7,1427,-4,0
_home_joshua_ucPython_lib_python2_7_warnings_py,filterwarnings,2695,36130,33435,333.516209476309,8,28,6114.84044704798,-1.35660847880299,349.286783042394,350.643391521197,1909.52380952381,17.5096009975062,4,1.10714285714286,2,6,0,30,6,1,2,54,5,21,0,0,2,0,0,1,29,907,-1,2
_home_joshua_ucPython_lib_python2_7_warnings_py,formatwarning,1084,1076,-8,-0.0798004987531172,3,8,0.026616749895834,-0.339152119700748,0.199501246882793,0.538653366583541,1909.52380952381,-0.00418952618453865,5,1.125,3,5,0,8,3,2,0,26,0,5,0,2,7,0,0,1,8,348,0,0
_home_joshua_ucPython_lib_python2_7_warnings_py,resetwarnings,402,0,-402,-4.00997506234414,1,3,6.63345791796492e-05,-1.34663341645885,-1.32668329177057,0.0199501246882794,1909.52380952381,-0.210523690773067,2,0.666666666666667,0,1,4,2,0,2,0,4,0,1,0,0,0,0,0,-1,1,114,0,0
_home_joshua_ucPython_lib_python2_7_warnings_py,simplefilter,1614,0,-1614,-16.0997506234414,4,19,0.148820257840385,-2.68329177057357,-1.32668329177057,1.35660847880299,1909.52380952381,-0.845236907730673,4,0.894736842105263,2,4,0,16,2,1,2,28,5,15,0,0,2,0,0,0,17,498,-1,1
_home_joshua_ucPython_lib_python2_7_warnings_py,warn,4708,0,-4708,-46.9625935162095,13,39,5.89700871237857e-05,-1.36658354114713,-1.32668329177057,0.0399002493765586,1909.52380952381,-2.465536159601,16,1.64102564102564,10,18,6,20,10,2,3,65,4,17,2,16,1,0,0,3,13,1116,0,0
_home_joshua_ucPython_lib_python2_7_warnings_py,warn_explicit,7260,0,-7260,-72.4189526184539,24,64,6.14209066478231e-05,-1.36658354114713,-1.32668329177057,0.0399002493765586,1909.52380952381,-3.80199501246883,22,1.546875,17,22,16,48,8,0,11,97,10,10,2,2,4,1,0,-3,22,1671,-2,0
_home_joshua_ucPython_lib_python2_7_warnings_py,warnpy3k,949,929,-20,-0.199501246882793,3,9,0.11805620335418,-0.84788029925187,0.249376558603491,1.09725685785536,1909.52380952381,-0.0104738154613466,3,1,2,3,0,4,2,1,0,12,5,1,0,0,1,0,0,0,4,254,-1,0
_home_joshua_ucPython_lib_python2_7__abcoll_py,Callable,1586,1564,-22,-0.219672619047619,2,13,0.117446369667659,-0.798809523809524,0.778839285714286,1.57764880952381,960,-0.0229166666666667,5,1.38461538461538,2,1,0,6,0,0,0,12,0,2,0,8,2,0,0,0,4,290,-2,0
_home_joshua_ucPython_lib_python2_7__abcoll_py,Container,1584,1566,-18,-0.179732142857143,2,13,0.113595047654478,-0.778839285714286,0.778839285714286,1.55767857142857,960,-0.01875,5,1.38461538461538,2,1,0,6,0,0,0,16,0,2,0,8,0,0,0,0,3,288,-2,0
_home_joshua_ucPython_lib_python2_7__abcoll_py,Hashable,2598,2568,-30,-0.299553571428571,4,21,0.0837378770486461,-0.868705357142857,0.818779761904762,1.68748511904762,960,-0.03125,10,2.57142857142857,4,1,2,6,3,0,0,22,1,6,0,18,0,0,0,0,3,535,-2,0
_home_joshua_ucPython_lib_python2_7__abcoll_py,ItemsView,2155,2102,-53,-0.52921130952381,2,18,0.0139583643353175,-0.409389880952381,0.0998511904761905,0.509241071428571,960,-0.0552083333333333,8,1.55555555555556,1,2,4,12,3,0,1,21,0,0,0,4,0,0,0,0,5,398,-3,0
_home_joshua_ucPython_lib_python2_7__abcoll_py,Iterable,1731,1711,-20,-0.199702380952381,3,14,0.139508174022195,-0.94858630952381,0.868705357142857,1.81729166666667,960,-0.0208333333333333,6,1.5,2,1,0,6,0,0,0,13,0,2,0,8,0,0,0,0,2,297,-2,0
_home_joshua_ucPython_lib_python2_7__abcoll_py,Iterator,1875,1845,-30,-0.299553571428571,2,16,0.0163724652169793,-0.379434523809524,0.199702380952381,0.579136904761905,960,-0.03125,6,1.375,2,0,0,12,0,0,0,19,0,6,0,6,0,0,0,2,4,412,-3,0
_home_joshua_ucPython_lib_python2_7__abcoll_py,KeysView,1291,1257,-34,-0.339494047619048,1,12,0.0130154977497043,-0.339494047619048,0.0499255952380952,0.389419642857143,960,-0.0354166666666667,5,1.08333333333333,0,0,0,10,2,0,0,16,0,0,0,4,0,0,0,1,3,248,-3,0
_home_joshua_ucPython_lib_python2_7__abcoll_py,Mapping,6630,6534,-96,-0.958571428571429,1,65,0.029534815744765,-0.968556547619048,0.369449404761905,1.33800595238095,960,-0.1,20,1.26153846153846,4,2,20,62,9,1,2,69,1,15,0,10,2,0,0,2,16,1480,-12,0
_home_joshua_ucPython_lib_python2_7__abcoll_py,MappingView,1006,958,-48,-0.479285714285714,1,10,0.00691407026405375,-0.30953869047619,-0.0499255952380952,0.259613095238095,960,-0.05,4,0.9,0,1,0,14,5,0,0,15,2,2,4,10,0,0,0,0,1,234,-3,0
_home_joshua_ucPython_lib_python2_7__abcoll_py,MutableMapping,9596,9422,-174,-1.73741071428571,3,88,0.0246857514169033,-1.0983630952381,0.329508928571429,1.42787202380952,960,-0.18125,28,1.64772727272727,11,14,36,70,10,1,2,92,7,20,2,7,4,0,0,-1,22,2092,-9,0
_home_joshua_ucPython_lib_python2_7__abcoll_py,MutableSequence,5446,5395,-51,-0.509241071428571,1,54,0.0450904815857253,-1.11833333333333,0.31952380952381,1.43785714285714,960,-0.053125,12,1.05555555555556,0,3,16,48,10,1,0,46,4,15,0,6,6,0,0,2,14,1230,-10,0
_home_joshua_ucPython_lib_python2_7__abcoll_py,MutableSet,8510,8415,-95,-0.94858630952381,2,76,0.0255102623206135,-1.02846726190476,0.229657738095238,1.258125,960,-0.0989583333333333,27,1.71052631578947,10,3,0,54,11,11,0,81,0,6,0,8,1,0,0,2,10,1670,-9,0
_home_joshua_ucPython_lib_python2_7__abcoll_py,Sequence,4727,4675,-52,-0.51922619047619,2,43,0.0360371477023378,-0.968556547619048,0.259613095238095,1.22816964285714,960,-0.0541666666666667,15,1.55813953488372,3,3,4,28,2,1,3,43,3,6,0,8,1,0,0,2,7,938,-6,0
_home_joshua_ucPython_lib_python2_7__abcoll_py,Set,11988,11854,-134,-1.33800595238095,3,120,0.0172415554536573,-0.908645833333333,0.329508928571429,1.23815476190476,960,-0.139583333333333,33,1.45833333333333,19,12,0,102,10,2,6,139,12,7,0,30,12,0,0,0,27,2741,-18,0
_home_joshua_ucPython_lib_python2_7__abcoll_py,Sized,1586,1566,-20,-0.199702380952381,2,13,0.127035947243481,-0.828764880952381,0.808794642857143,1.63755952380952,960,-0.0208333333333333,5,1.38461538461538,2,1,0,6,0,0,0,12,1,2,0,8,0,0,0,0,2,263,-2,0
_home_joshua_ucPython_lib_python2_7__abcoll_py,ValuesView,1290,1266,-24,-0.239642857142857,3,11,0.0111100702372641,-0.189717261904762,0.0898660714285714,0.279583333333333,960,-0.025,6,1.63636363636364,1,0,4,6,4,0,1,17,0,0,0,4,0,0,0,0,1,279,-2,0
_home_joshua_ucPython_lib_python2_7__abcoll_py,__and__,576,553,-23,-0.229657738095238,4,4,0.00281036710501258,-0.119821428571429,0,0.119821428571429,960,-0.0239583333333333,2,2,2,0,0,6,1,0,0,13,0,0,0,2,0,0,0,0,2,182,-1,0
_home_joshua_ucPython_lib_python2_7__abcoll_py,__call__,431,500,69,0.688973214285714,1,3,0.154539033712443,-0.119821428571429,0.778839285714286,0.898660714285714,960,0.071875,1,1.33333333333333,0,0,0,2,0,0,0,2,0,0,0,2,2,0,0,1,2,77,-1,0
_home_joshua_ucPython_lib_python2_7__abcoll_py,__contains__,4306,4277,-29,-0.289568452380952,1,2,0.0270558520892877,-0.189717261904762,0.778839285714286,0.968556547619048,960,-0.0302083333333333,16,32.5,4,2,6,12,4,0,3,41,0,0,0,12,0,0,0,3,7,765,-6,0
_home_joshua_ucPython_lib_python2_7__abcoll_py,__delitem__,859,814,-45,-0.449330357142857,1,3,0.000191096654590656,-0.0998511904761905,-0.0599107142857143,0.0399404761904762,960,-0.046875,2,2.66666666666667,0,0,0,4,0,0,0,9,0,0,0,4,0,0,0,0,2,148,-2,0
_home_joshua_ucPython_lib_python2_7__abcoll_py,__eq__,1154,1110,-44,-0.439345238095238,2,4,0.00219345725269274,-0.139791666666667,-0.00998511904761905,0.129806547619048,960,-0.0458333333333333,4,4,2,0,0,22,3,0,2,16,0,0,0,6,0,0,0,1,4,319,-2,0
_home_joshua_ucPython_lib_python2_7__abcoll_py,__ge__,578,555,-23,-0.229657738095238,2,4,0.00460501394812482,-0.129806547619048,0.0199702380952381,0.149776785714286,960,-0.0239583333333333,2,2,1,0,0,6,1,0,0,7,0,0,0,4,0,0,0,0,2,132,-1,0
_home_joshua_ucPython_lib_python2_7__abcoll_py,__getitem__,1149,1213,64,0.639047619047619,1,3,0.0343530855585869,-0.139791666666667,0.369449404761905,0.509241071428571,960,0.0666666666666667,2,2.66666666666667,0,0,0,4,0,0,0,7,0,0,0,4,0,0,0,2,2,148,-2,0
_home_joshua_ucPython_lib_python2_7__abcoll_py,__gt__,577,560,-17,-0.169747023809524,2,4,0.00644951209243463,-0.159761904761905,0.0499255952380952,0.2096875,960,-0.0177083333333333,2,2,1,0,0,6,1,0,0,7,0,0,0,4,0,0,0,0,2,132,-1,0
_home_joshua_ucPython_lib_python2_7__abcoll_py,__hash__,433,503,70,0.698958333333333,1,3,0.17396996311256,-0.119821428571429,0.818779761904762,0.938601190476191,960,0.0729166666666667,1,1.33333333333333,0,0,0,2,0,0,0,2,1,0,0,2,0,0,0,1,0,58,-1,0
_home_joshua_ucPython_lib_python2_7__abcoll_py,__iadd__,431,413,-18,-0.179732142857143,1,3,0.00604862454530423,-0.119821428571429,0.0499255952380952,0.169747023809524,960,-0.01875,1,1.66666666666667,0,0,0,4,1,0,0,2,0,0,0,2,0,0,0,0,1,77,-1,0
_home_joshua_ucPython_lib_python2_7__abcoll_py,__iand__,578,553,-25,-0.249627976190476,2,4,0.00634980949003951,-0.149776785714286,0.0399404761904762,0.189717261904762,960,-0.0260416666666667,2,2,0,0,0,6,1,0,0,6,0,0,0,2,1,0,0,0,1,110,-1,0
_home_joshua_ucPython_lib_python2_7__abcoll_py,__init__,287,247,-40,-0.399404761904762,1,2,0.0120640148898101,-0.30953869047619,-0.0898660714285714,0.219672619047619,960,-0.0416666666666667,1,1.5,0,1,0,2,1,0,0,5,0,0,0,2,0,0,0,2,1,63,-1,0
_home_joshua_ucPython_lib_python2_7__abcoll_py,__ior__,575,561,-14,-0.139791666666667,2,4,0.00550856878233064,-0.10983630952381,0.0698958333333333,0.179732142857143,960,-0.0145833333333333,2,2,0,0,0,4,1,0,0,5,0,0,0,2,0,0,0,-1,1,96,-1,0
_home_joshua_ucPython_lib_python2_7__abcoll_py,__isub__,1010,989,-21,-0.2096875,3,7,0.00495664366192906,-0.10983630952381,0.0599107142857143,0.169747023809524,960,-0.021875,4,2.42857142857143,2,0,0,6,2,0,0,9,0,0,0,2,0,0,0,0,1,168,-1,0
_home_joshua_ucPython_lib_python2_7__abcoll_py,__iter__,3445,3422,-23,-0.229657738095238,1,2,0.0377746503876571,-0.169747023809524,0.868705357142857,1.03845238095238,960,-0.0239583333333333,13,26.5,0,3,6,14,5,0,0,29,2,0,0,12,0,0,0,5,1,581,-6,0
_home_joshua_ucPython_lib_python2_7__abcoll_py,__ixor__,1732,1704,-28,-0.279583333333333,5,12,0.00321263941050957,-0.149776785714286,0.0399404761904762,0.189717261904762,960,-0.0291666666666667,7,3.16666666666667,5,1,0,12,4,0,0,17,0,0,0,2,0,0,0,0,2,344,-1,0
_home_joshua_ucPython_lib_python2_7__abcoll_py,__le__,1445,1469,24,0.239642857142857,5,9,0.0140026766030486,-0.0898660714285714,0.329508928571429,0.419375,960,0.025,5,2.44444444444444,3,0,0,8,0,0,1,15,0,0,0,2,0,0,0,1,2,262,-1,0
_home_joshua_ucPython_lib_python2_7__abcoll_py,__len__,721,787,66,0.659017857142857,1,2,0.121015030683107,-0.129806547619048,0.808794642857143,0.938601190476191,960,0.06875,2,3.5,0,0,0,6,1,0,0,5,1,0,0,4,0,0,0,1,0,112,-2,0
_home_joshua_ucPython_lib_python2_7__abcoll_py,__lt__,578,557,-21,-0.2096875,3,4,0.00136467937028327,-0.0998511904761905,0,0.0998511904761905,960,-0.021875,2,2,1,0,0,10,1,0,1,8,0,0,0,4,0,0,0,0,2,159,-1,0
_home_joshua_ucPython_lib_python2_7__abcoll_py,__ne__,578,534,-44,-0.439345238095238,1,2,0.000299107807185374,-0.119821428571429,-0.0798809523809524,0.0399404761904762,960,-0.0458333333333333,2,3,0,0,0,8,0,0,2,6,0,0,0,4,0,0,0,0,2,124,-2,0
_home_joshua_ucPython_lib_python2_7__abcoll_py,__or__,721,701,-20,-0.199702380952381,4,5,0.0127220520656179,-0.189717261904762,0.0998511904761905,0.289568452380952,960,-0.0208333333333333,2,2,1,1,0,10,1,0,0,15,0,0,0,2,0,0,0,0,3,198,-1,0
_home_joshua_ucPython_lib_python2_7__abcoll_py,__repr__,288,261,-27,-0.269598214285714,1,2,0.00201897769850128,-0.179732142857143,-0.0898660714285714,0.0898660714285714,960,-0.028125,1,1.5,0,0,0,6,3,0,0,5,2,2,4,6,0,0,0,0,0,91,-1,0
_home_joshua_ucPython_lib_python2_7__abcoll_py,__reversed__,429,413,-16,-0.159761904761905,2,3,0.00966007436539431,-0.179732142857143,0.0599107142857143,0.239642857142857,960,-0.0166666666666667,2,2,0,0,2,8,0,0,0,4,0,0,0,2,0,0,0,1,0,96,-1,0
_home_joshua_ucPython_lib_python2_7__abcoll_py,__setitem__,1146,1210,64,0.639047619047619,1,3,0.0323922677114828,-0.10983630952381,0.329508928571429,0.439345238095238,960,0.0666666666666667,2,2.66666666666667,0,0,0,4,0,0,0,7,0,0,0,4,0,0,0,2,4,162,-2,0
_home_joshua_ucPython_lib_python2_7__abcoll_py,__sub__,1009,982,-27,-0.269598214285714,5,7,0.00730474168568363,-0.169747023809524,0.0698958333333333,0.239642857142857,960,-0.028125,3,3.28571428571429,3,1,0,10,2,0,0,18,0,0,0,2,0,0,0,6,3,312,-1,0
_home_joshua_ucPython_lib_python2_7__abcoll_py,__subclasshook__,6203,6117,-86,-0.858720238095238,3,6,0.00387260221677289,-0.159761904761905,0.0898660714285714,0.249627976190476,960,-0.0895833333333333,23,19,14,0,2,26,3,0,0,62,0,18,0,34,0,0,0,-1,14,1315,-6,0
_home_joshua_ucPython_lib_python2_7__abcoll_py,__xor__,869,864,-5,-0.0499255952380952,3,6,0.00619540893216372,-0.149776785714286,0.10983630952381,0.259613095238095,960,-0.00520833333333333,3,2.5,2,1,0,12,1,0,0,13,0,0,0,2,2,0,0,-6,3,243,-1,0
_home_joshua_ucPython_lib_python2_7__abcoll_py,_from_iterable,1583,1503,-80,-0.798809523809524,1,3,0.027343438706863,-0.409389880952381,0.0998511904761905,0.509241071428571,960,-0.0833333333333333,3,4.66666666666667,0,0,0,12,0,0,0,16,0,3,0,0,0,0,0,4,3,282,-5,0
_home_joshua_ucPython_lib_python2_7__abcoll_py,_hasattr,721,794,73,0.72891369047619,3,6,0.151890932592829,-0.249627976190476,0.788824404761905,1.03845238095238,960,0.0760416666666667,3,1,0,0,0,6,2,0,0,9,0,0,0,4,0,0,0,0,2,144,0,0
_home_joshua_ucPython_lib_python2_7__abcoll_py,_hash,2742,2708,-34,-0.339494047619048,4,31,0.00636496490105173,-0.159761904761905,0.149776785714286,0.30953869047619,960,-0.0354166666666667,4,1.29032258064516,2,8,0,12,1,1,2,7,12,1,0,0,10,0,0,1,0,463,-3,0
_home_joshua_ucPython_lib_python2_7__abcoll_py,add,724,762,38,0.379434523809524,1,4,0.0164260037445968,-0.10983630952381,0.229657738095238,0.339494047619048,960,0.0395833333333333,1,1.5,0,0,0,2,0,2,0,3,0,1,0,0,0,0,0,1,1,106,-1,0
_home_joshua_ucPython_lib_python2_7__abcoll_py,append,430,414,-16,-0.159761904761905,1,3,0.00440907063925107,-0.10983630952381,0.0399404761904762,0.149776785714286,960,-0.0166666666666667,1,1.66666666666667,0,0,0,8,2,0,0,2,0,2,0,0,0,0,0,0,2,135,-1,0
_home_joshua_ucPython_lib_python2_7__abcoll_py,clear,2013,1948,-65,-0.649032738095238,3,7,0.00532137205946632,-0.189717261904762,0.0798809523809524,0.269598214285714,960,-0.0677083333333333,8,4.85714285714286,0,0,0,12,3,2,0,16,0,3,0,0,0,0,0,2,0,368,-2,0
_home_joshua_ucPython_lib_python2_7__abcoll_py,count,431,413,-18,-0.179732142857143,3,3,0.00604862454530423,-0.119821428571429,0.0499255952380952,0.169747023809524,960,-0.01875,1,1.66666666666667,1,0,0,6,1,0,1,7,1,2,0,0,0,0,0,0,1,152,-1,0
_home_joshua_ucPython_lib_python2_7__abcoll_py,discard,576,567,-9,-0.0898660714285714,1,4,0.0166690288379349,-0.179732142857143,0.10983630952381,0.289568452380952,960,-0.009375,1,1.5,1,0,0,2,0,2,0,8,0,1,0,0,0,0,0,0,1,151,-1,0
_home_joshua_ucPython_lib_python2_7__abcoll_py,extend,573,556,-17,-0.169747023809524,2,4,0.0087426719475225,-0.169747023809524,0.0898660714285714,0.259613095238095,960,-0.0177083333333333,2,2,0,0,0,6,2,0,0,5,0,2,0,0,0,0,0,0,1,166,-1,0
_home_joshua_ucPython_lib_python2_7__abcoll_py,get,864,836,-28,-0.279583333333333,2,6,0.00630342008475844,-0.129806547619048,0.0798809523809524,0.2096875,960,-0.0291666666666667,3,2.16666666666667,2,1,6,4,1,0,0,12,0,2,0,0,0,0,0,1,4,197,-1,0
_home_joshua_ucPython_lib_python2_7__abcoll_py,index,1004,991,-13,-0.129806547619048,3,8,0.00527592937674202,-0.149776785714286,0.0599107142857143,0.2096875,960,-0.0135416666666667,3,1.75,1,0,0,6,1,0,1,12,0,3,0,0,0,0,0,-1,2,205,-1,0
_home_joshua_ucPython_lib_python2_7__abcoll_py,insert,572,564,-8,-0.0798809523809524,1,4,0.0080759107940051,-0.10983630952381,0.129806547619048,0.239642857142857,960,-0.00833333333333333,1,1.5,0,0,0,4,1,0,0,10,0,2,0,0,0,0,0,0,3,141,-1,0
_home_joshua_ucPython_lib_python2_7__abcoll_py,isdisjoint,866,857,-9,-0.0898660714285714,3,6,0.00623972119989489,-0.10983630952381,0.119821428571429,0.229657738095238,960,-0.009375,3,2.33333333333333,2,0,0,2,0,0,0,12,0,2,0,0,0,0,0,0,1,194,-1,0
_home_joshua_ucPython_lib_python2_7__abcoll_py,items,435,422,-13,-0.129806547619048,2,3,0.0135817100596025,-0.199702380952381,0.0798809523809524,0.279583333333333,960,-0.0135416666666667,1,1.66666666666667,0,0,4,8,1,0,0,5,1,2,0,0,1,0,0,0,3,135,-1,0
_home_joshua_ucPython_lib_python2_7__abcoll_py,iteritems,576,553,-23,-0.229657738095238,2,4,0.00779549722476881,-0.159761904761905,0.0798809523809524,0.239642857142857,960,-0.0239583333333333,2,2,0,0,2,8,1,0,0,5,0,2,0,0,0,0,0,0,2,153,-1,0
_home_joshua_ucPython_lib_python2_7__abcoll_py,iterkeys,434,415,-19,-0.189717261904762,1,3,0.00460847584404132,-0.129806547619048,0.0299553571428571,0.159761904761905,960,-0.0197916666666667,1,1.66666666666667,0,0,0,6,1,0,0,3,0,2,0,0,0,0,0,-1,0,104,-1,0
_home_joshua_ucPython_lib_python2_7__abcoll_py,itervalues,578,566,-12,-0.119821428571429,2,4,0.00992040893831491,-0.149776785714286,0.119821428571429,0.269598214285714,960,-0.0125,2,2,0,0,2,4,1,0,0,5,0,2,0,0,0,0,0,1,0,136,-1,0
